"PTM1","PTM2","Log2FoldChange","pvalue"
"H2A1AK5ac","H4K12acK16ac",0.12327188166421,0.8322
"H3K9meK14ac","H4K5ac",0.312190440517427,0.8328
"H4K5ac","H3K9meK14ac",0.312190440517427,0.8328
"H3K9ac","H4K5ac",0.501402303993834,0.8352
"H4K5ac","H3K9ac",0.501402303993834,0.8352
"H1.5K33ac","H4K12acK16ac",0.153892198012389,0.8394
"H4K12acK16ac","H1.5K33ac",0.153892198012389,0.8394
"H4K5acK8ac","H2A1BK15ac",-0.156765651755335,0.8398
"H1.2K33ac","H2A1BK15ac",1.51993306977359,0.8398
"H2A1BK15ac","H4K5acK8ac",-0.156765651755335,0.8398
"H2A1BK15ac","H1.2K33ac",1.51993306977359,0.8398
"H3K9me2","H4K8ac",-0.936349071835876,0.8408
"H4K8ac","H3K9me2",-0.936349071835876,0.8408
"H4K8acK12ac","H3K9me3K14ac",-0.271875758104254,0.8418
"H3K9me3K14ac","H4K8acK12ac",-0.271875758104254,0.8418
"H3K27meK36me2","H3K18acK23ac",0.0239062079000289,0.843
"H3K18acK23ac","H3K27meK36me2",0.0239062079000289,0.843
"H2A1AK5ac","H4K8ac",-0.487159274563228,0.8458
"H4K8ac","H2A1AK5ac",-0.487159274563228,0.8458
"H2A1AK5ac","H4K5acK8ac",-0.0330786326810728,0.8486
"H4K5acK8ac","H2A1AK5ac",-0.0330786326810728,0.8486
"H3K27me2K36me","H2A1AK5ac",-0.390774712366285,0.849
"H2A1AK5ac","H3K27me2K36me",-0.390774712366285,0.849
"H2AJK5acK9ac","H4K5acK16ac",-0.644479906774629,0.8494
"H4K5acK16ac","H2AJK5acK9ac",-0.644479906774629,0.8494
"H4K12acK16ac","H4K5ac",0.315139949412144,0.8512
"H4K5ac","H4K12acK16ac",0.315139949412144,0.8512
"H1K25me","H4K5acK8ac",0.401617859008626,0.8532
"H4K5acK8ac","H1K25me",0.401617859008626,0.8532
"H4K5acK8ac","H3K18acK23ac",-0.594412375515311,0.854
"H3K18acK23ac","H4K5acK8ac",-0.594412375515311,0.854
"H4K5acK8acK12acK16ac","H3K27meK36me2",0.189969654902284,0.8544
"H3K27meK36me2","H4K5acK8acK12acK16ac",0.189969654902284,0.8544
"H4K5acK8ac","H4K5ac",-0.0323348459121138,0.8556
"H4K5ac","H4K5acK8ac",-0.0323348459121138,0.8556
"H2AJK5acT6ac","H4K5acK8acK12acK16ac",-0.304889898135165,0.8602
"H1.5K33ac","H2AJK5acK9ac",0.299516321615992,0.8602
"H4K5acK8acK12acK16ac","H2AJK5acT6ac",-0.304889898135165,0.8602
"H2AJK5acK9ac","H1.5K33ac",0.299516321615992,0.8602
"H2AJK5acK9ac","H2A1BK15ac",-0.239841021318567,0.8626
"H2A1BK15ac","H2AJK5acK9ac",-0.239841021318567,0.8626
"H4K5acK8acK12acK16ac","H4K8ac",-0.290746915664903,0.8628
"H4K8ac","H4K5acK8acK12acK16ac",-0.290746915664903,0.8628
"H3K9me3K14ac","H2A1BK15ac",-0.253249826229166,0.8654
"H2A1BK15ac","H3K9me3K14ac",-0.253249826229166,0.8654
"H4K8acK12ac","H3K18acK23ac",0.377668041178652,0.8658
"H3K18acK23ac","H4K8acK12ac",0.377668041178652,0.8658
"H4K16ac","H3K36me2",0.317253923877172,0.8672
"H3K36me2","H4K16ac",0.317253923877172,0.8672
"H2AJK5acK9ac","H3K9me3K14ac",0.724487411599263,0.8676
"H3K9me3K14ac","H2AJK5acK9ac",0.724487411599263,0.8676
"H4K5acK12acK16ac","H4K12ac",0.374959680412999,0.8678
"H4K12ac","H4K5acK12acK16ac",0.374959680412999,0.8678
"H4K8acK12ac","H4K8ac",0.632793266853217,0.8712
"H4K16ac","H3K18acK23ac",-0.969527363816932,0.8712
"H4K8ac","H4K8acK12ac",0.632793266853217,0.8712
"H3K18acK23ac","H4K16ac",-0.969527363816932,0.8712
"H2AJK5acK9ac","H3K9me2",0.950011258081125,0.8724
"H3K9me2","H2AJK5acK9ac",0.950011258081125,0.8724
"H3K9me","H3K9acK14ac",0.388273775773563,0.8746
"H3K9acK14ac","H3K9me",0.388273775773563,0.8746
"H3K9me","H4K5acK8acK12acK16ac",0.312682097694689,0.8752
"H4K5acK8acK12acK16ac","H3K9me",0.312682097694689,0.8752
"H3K9me","H3K9me3K14ac",-0.270503015337723,0.8754
"H3K9me3K14ac","H3K9me",-0.270503015337723,0.8754
"H3K27me2K36me","H3K23su",1.00245162796138,0.8756
"H3K23su","H3K27me2K36me",1.00245162796138,0.8756
"H2AJK5acK9ac","H4K12ac",-0.0424118696268648,0.8762
"H4K12ac","H2AJK5acK9ac",-0.0424118696268648,0.8762
"H3K36me2","H3K18acK23ac",-0.133951705131305,0.8764
"H3K18acK23ac","H3K36me2",-0.133951705131305,0.8764
"H3K9ac","H3K9me3K14ac",-0.740276929188985,0.8776
"H3K9me3K14ac","H3K9ac",-0.740276929188985,0.8776
"H4K5acK8acK12acK16ac","H3K9me3",-0.798139948400408,0.878
"H3K9me3","H4K5acK8acK12acK16ac",-0.798139948400408,0.878
"H2A1AK5ac","H3K9me3",-0.29677369173026,0.88
"H3K9me3","H2A1AK5ac",-0.29677369173026,0.88
"H3K9meK14ac","H4K12ac",0.111646348095958,0.8808
"H4K12ac","H3K9meK14ac",0.111646348095958,0.8808
"H3K18ac","H1.2K33ac",0.988929354621296,0.8814
"H1.2K33ac","H3K18ac",0.988929354621296,0.8814
"H4K5acK8ac","H4K12ac",0.117548371888149,0.8856
"H4K5acK12ac","H2A1BK15ac",0.410862286057116,0.8856
"H4K12ac","H4K5acK8ac",0.117548371888149,0.8856
"H2A1BK15ac","H4K5acK12ac",0.410862286057116,0.8856
"H4K12acK16ac","H3K9me2",-0.470646169692363,0.8862
"H3K9me2","H4K12acK16ac",-0.470646169692363,0.8862
"H3K9me","H3K23su",0.428755418617919,0.8878
"H3K23su","H3K9me",0.428755418617919,0.8878
"H1.5K33ac","H4K5acK16ac",-0.0779013299943592,0.8888
"H4K5acK16ac","H1.5K33ac",-0.0779013299943592,0.8888
"H3K9acK14ac","H3K9me3K14ac",-1.35251013501514,0.8902
"H1K25me","H3K36me2",0.0439219792566133,0.8902
"H3K9me3K14ac","H3K9acK14ac",-1.35251013501514,0.8902
"H3K36me2","H1K25me",0.0439219792566133,0.8902
"H3K9me","H3K9me2",-0.357983120208695,0.8912
"H3K9me2","H3K9me",-0.357983120208695,0.8912
"H3K18ac","H2A1BK15ac",0.355417303662915,0.8932
"H2A1BK15ac","H3K18ac",0.355417303662915,0.8932
"H1.5K33ac","H1.2K33ac",-0.226003550240217,0.8942
"H1.5K33ac","H3K9ac",0.113233431222752,0.8942
"H1.2K33ac","H1.5K33ac",-0.226003550240217,0.8942
"H3K9ac","H1.5K33ac",0.113233431222752,0.8942
"H4K5acK8acK12acK16ac","H3K9ac",-0.0907064036806704,0.8952
"H3K9ac","H4K5acK8acK12acK16ac",-0.0907064036806704,0.8952
"H4K5acK12acK16ac","H3K9ac",0.0937307839580101,0.897
"H3K9ac","H4K5acK12acK16ac",0.0937307839580101,0.897
"H4K5acK16ac","H4K12ac",0.586657688289776,0.8978
"H4K12ac","H4K5acK16ac",0.586657688289776,0.8978
"H3K23ac","H3K14ac",0.502694552694983,0.8986
"H3K14ac","H3K23ac",0.502694552694983,0.8986
"H1.5K33ac","H3K79me",-0.439142834817872,0.8988
"H3K79me","H1.5K33ac",-0.439142834817872,0.8988
"H4K5acK8ac","H3K27meK36me2",-0.00292260722590675,0.9006
"H3K27meK36me2","H4K5acK8ac",-0.00292260722590675,0.9006
"H4K16ac","H4K5acK8acK16ac",-0.552853415693968,0.9008
"H4K5acK8acK16ac","H4K16ac",-0.552853415693968,0.9008
"H4K8acK16ac","H3K9me3K14ac",0.0619582441167153,0.901
"H3K9me3K14ac","H4K8acK16ac",0.0619582441167153,0.901
"H3K9me3K14ac","H3K18acK23ac",-0.317150414569057,0.9016
"H3K18acK23ac","H3K9me3K14ac",-0.317150414569057,0.9016
"H4K5acK8acK12ac","H3K9me3K14ac",-0.976129366727041,0.9038
"H3K9me3K14ac","H4K5acK8acK12ac",-0.976129366727041,0.9038
"H4K12acK16ac","H3K9me3K14ac",-0.41914882106286,0.908
"H3K9me3K14ac","H4K12acK16ac",-0.41914882106286,0.908
"H4K8acK16ac","H4K8ac",0.0325648021423644,0.9088
"H4K8ac","H4K8acK16ac",0.0325648021423644,0.9088
"H4K8acK12ac","H4K5acK12ac",0.062901285965991,0.9088
"H4K5acK12ac","H4K8acK12ac",0.062901285965991,0.9088
"H1.5K33ac","H3K9acK14ac",0.0670131882620688,0.9094
"H3K9acK14ac","H1.5K33ac",0.0670131882620688,0.9094
"H3K9me","H3K36me2",0.151230652583429,0.9112
"H3K36me2","H3K9me",0.151230652583429,0.9112
"H3K14ac","H1.2K33ac",-0.019022757116194,0.9182
"H1.2K33ac","H3K14ac",-0.019022757116194,0.9182
"H3K36me2","H4K8ac",0.563453189137123,0.9188
"H4K8ac","H3K36me2",0.563453189137123,0.9188
"H3K36me2","H4K12ac",0.885445039510873,0.9198
"H4K12ac","H3K36me2",0.885445039510873,0.9198
"H3K9me","H4K5acK8acK16ac",-0.18194427058738,0.9228
"H4K5acK8acK16ac","H3K9me",-0.18194427058738,0.9228
"H4K8acK12ac","H3K9me2K14ac",0.0674485332218107,0.924
"H3K9me2K14ac","H4K8acK12ac",0.0674485332218107,0.924
"H2AJK5acT6ac","H4K5acK8ac",-0.134338270756061,0.9244
"H4K5acK8ac","H2AJK5acT6ac",-0.134338270756061,0.9244
"H4K5acK12acK16ac","H3K9me3K14ac",0.174651963317892,0.925
"H3K9me3K14ac","H4K5acK12acK16ac",0.174651963317892,0.925
"H3K14ac","H3K9me3",-0.952168352778304,0.926
"H3K9me3","H3K14ac",-0.952168352778304,0.926
"H1.5K33ac","H4K5acK8ac",-0.317985361890781,0.9272
"H4K5acK8ac","H1.5K33ac",-0.317985361890781,0.9272
"H3K14ac","H4K12acK16ac",0.197466791761624,0.929
"H4K12acK16ac","H3K14ac",0.197466791761624,0.929
"H3K23ac","H2A1BK15ac",-0.0965710743041332,0.9328
"H2A1BK15ac","H3K23ac",-0.0965710743041332,0.9328
"H4K5acK12acK16ac","H3K23su",0.22077088058257,0.9334
"H3K23su","H4K5acK12acK16ac",0.22077088058257,0.9334
"H1K25me","H3K9acK14ac",0.064247881874734,0.9348
"H3K9acK14ac","H1K25me",0.064247881874734,0.9348
"H1K25me","H3K9me3K14ac",0.341606784673428,0.9358
"H3K9me3K14ac","H1K25me",0.341606784673428,0.9358
"H4K5acK8acK12ac","H2A1AK5ac",0.0683497582841044,0.9362
"H2A1AK5ac","H4K5acK8acK12ac",0.0683497582841044,0.9362
"H3K4me","H3K27meK36me2",1.06018835446743,0.9364
"H3K27meK36me2","H3K4me",1.06018835446743,0.9364
"H3K23su","H3K9me3K14ac",0.148211989658207,0.9366
"H3K9me3K14ac","H3K23su",0.148211989658207,0.9366
"H1.5K33ac","H2A1AK5ac",0.190026946410291,0.9386
"H2A1AK5ac","H1.5K33ac",0.190026946410291,0.9386
"H4K8acK12acK16ac","H3K9me3K14ac",0.472725229582362,0.9392
"H3K9acK14ac","H1.2K33ac",-0.462543867722606,0.9392
"H1.2K33ac","H3K9acK14ac",-0.462543867722606,0.9392
"H3K9me3K14ac","H4K8acK12acK16ac",0.472725229582362,0.9392
"H4K5acK16ac","H3K9me2K14ac",0.209342075824303,0.94
"H3K9me2K14ac","H4K5acK16ac",0.209342075824303,0.94
"H3K18ac","H4K8acK12acK16ac",0.410437340916668,0.9404
"H4K8acK12acK16ac","H3K18ac",0.410437340916668,0.9404
"H4K5acK12ac","H3K18acK23ac",-0.000528007772949519,0.9412
"H3K18acK23ac","H4K5acK12ac",-0.000528007772949519,0.9412
"H3K9me3","H4K8ac",-0.569527350270337,0.9428
"H4K8ac","H3K9me3",-0.569527350270337,0.9428
"H3K27me2K36me","H4K12acK16ac",0.0785185793939968,0.9434
"H4K12acK16ac","H3K27me2K36me",0.0785185793939968,0.9434
"H3K27me2K36me","H1.2K33ac",1.49579970771822,0.9442
"H1.2K33ac","H3K27me2K36me",1.49579970771822,0.9442
"H3K23ac","H3K9ac",1.27484397974462,0.9444
"H3K9ac","H3K23ac",1.27484397974462,0.9444
"H3K9acK14ac","H3K9meK14ac",0.253080621352304,0.9446
"H3K9meK14ac","H3K9acK14ac",0.253080621352304,0.9446
"H3K27me2K36me","H3K36me2",-0.140444903278168,0.9464
"H3K36me2","H3K27me2K36me",-0.140444903278168,0.9464
"H4K5acK8acK12ac","H4K5acK12acK16ac",0.438517244895266,0.9468
"H4K5acK12acK16ac","H4K5acK8acK12ac",0.438517244895266,0.9468
"H4K16ac","H4K8acK12ac",-0.847557701282242,0.9472
"H4K8acK12ac","H4K16ac",-0.847557701282242,0.9472
"H2AJK5acK9ac","H4K8ac",-0.136465891887406,0.948
"H4K8ac","H2AJK5acK9ac",-0.136465891887406,0.948
"H3K9ac","H3K9me2",-1.2154543280226,0.9508
"H3K9me2","H3K9ac",-1.2154543280226,0.9508
"H2A1AK5ac","H3K9me3K14ac",0.212304169822054,0.951
"H3K9me3K14ac","H2A1AK5ac",0.212304169822054,0.951
"H3K9me","H1.2K33ac",0.11958065931053,0.9512
"H1.2K33ac","H3K9me",0.11958065931053,0.9512
"H2AJK5acT6ac","H3K9me",-0.663241452879369,0.9524
"H3K9me","H2AJK5acT6ac",-0.663241452879369,0.9524
"H4K5acK8ac","H4K8ac",0.0978866044103557,0.9536
"H4K8ac","H4K5acK8ac",0.0978866044103557,0.9536
"H4K5acK8acK16ac","H2A1BK15ac",-0.00468796167556675,0.956
"H2A1BK15ac","H4K5acK8acK16ac",-0.00468796167556675,0.956
"H2AJK5acK9ac","H4K5acK8acK12ac",-0.267668619316201,0.958
"H4K5acK8acK12ac","H2AJK5acK9ac",-0.267668619316201,0.958
"H4K16ac","H4K5acK12ac",0.0184081871167821,0.9584
"H4K5acK12ac","H4K16ac",0.0184081871167821,0.9584
"H4K16ac","H2AJK5acK9ac",0.169153025284184,0.9586
"H2AJK5acK9ac","H4K16ac",0.169153025284184,0.9586
"H2A1AK5ac","H3K9me2",0.229107603765823,0.9592
"H3K9me2","H2A1AK5ac",0.229107603765823,0.9592
"H3K23ac","H2A1AK5ac",-0.137805462948705,0.9594
"H2A1AK5ac","H3K23ac",-0.137805462948705,0.9594
"H3K9ac","H4K5acK8ac",0.496333021171522,0.9596
"H4K5acK8ac","H3K9ac",0.496333021171522,0.9596
"H3K27me2K36me","H4K5acK8ac",0.514967945821709,0.9614
"H3K14ac","H4K5acK8ac",0.434252312522414,0.9614
"H4K5acK8ac","H3K27me2K36me",0.514967945821709,0.9614
"H4K5acK8ac","H3K14ac",0.434252312522414,0.9614
"H4K5acK8acK12ac","H4K5acK8ac",0.205647584557752,0.9618
"H4K5acK8ac","H4K5acK8acK12ac",0.205647584557752,0.9618
"H3K9me2K14ac","H3K4me",-0.797684605410443,0.9622
"H3K4me","H3K9me2K14ac",-0.797684605410443,0.9622
"H4K5acK16ac","H3K9me3K14ac",-0.684164132189901,0.9644
"H3K9me3K14ac","H4K5acK16ac",-0.684164132189901,0.9644
"H3K9me2K14ac","H3K9me3",-0.914181113996424,0.9652
"H3K9me3","H3K9me2K14ac",-0.914181113996424,0.9652
"H3K23ac","H3K18acK23ac",0.447120050623222,0.9654
"H3K18acK23ac","H3K23ac",0.447120050623222,0.9654
"H4K5acK8acK12ac","H4K8acK16ac",0.299703283166523,0.9664
"H4K8acK16ac","H4K5acK8acK12ac",0.299703283166523,0.9664
"H3K9me","H2A1BK15ac",0.133098244946252,0.967
"H2A1BK15ac","H3K9me",0.133098244946252,0.967
"H1K25me","H3K9me2K14ac",-0.243867868790197,0.9674
"H3K9me2K14ac","H1K25me",-0.243867868790197,0.9674
"H4K8acK12ac","H3K9ac",1.07929848684848,0.9682
"H3K9ac","H4K8acK12ac",1.07929848684848,0.9682
"H3K23ac","H3K27me2K36me",-0.32847487642651,0.9694
"H3K27me2K36me","H3K23ac",-0.32847487642651,0.9694
"H3K27me2K36me","H3K9me",-0.377130192789689,0.9704
"H3K9me","H3K27me2K36me",-0.377130192789689,0.9704
"H4K12acK16ac","H4K12ac",0.375289464899661,0.9714
"H4K12ac","H4K12acK16ac",0.375289464899661,0.9714
"H2AJK5acK9ac","H4K5acK8acK12acK16ac",-0.517081446428552,0.9714
"H4K5acK8acK12acK16ac","H2AJK5acK9ac",-0.517081446428552,0.9714
"H4K5acK8acK12acK16ac","H3K9me2",-0.173581417206633,0.9724
"H3K9me2","H4K5acK8acK12acK16ac",-0.173581417206633,0.9724
"H1.2K33ac","H4K5ac",0.518290592185349,0.974
"H4K5ac","H1.2K33ac",0.518290592185349,0.974
"H1.5K33ac","H4K5acK12ac",-0.302580175031129,0.9744
"H4K5acK12ac","H1.5K33ac",-0.302580175031129,0.9744
"H4K5acK8acK12ac","H3K36me2",0.558521680475769,0.9784
"H3K36me2","H4K5acK8acK12ac",0.558521680475769,0.9784
"H4K5acK16ac","H3K18acK23ac",0.0866373798538882,0.9788
"H3K18acK23ac","H4K5acK16ac",0.0866373798538882,0.9788
"H3K27meK36me2","H4K12ac",-0.601118710402215,0.9846
"H4K12ac","H3K27meK36me2",-0.601118710402215,0.9846
"H3K14ac","H4K5acK16ac",0.270896028438123,0.9862
"H4K5acK16ac","H3K14ac",0.270896028438123,0.9862
"H1.5K33ac","H3K9me3K14ac",-0.255815076335718,0.9866
"H3K9me3K14ac","H1.5K33ac",-0.255815076335718,0.9866
"H2A1AK5ac","H4K12ac",-0.60523310199575,0.9878
"H4K12ac","H2A1AK5ac",-0.60523310199575,0.9878
"H2AJK5acK9ac","H3K9me3",-0.0230926557202091,0.9886
"H3K9me3","H2AJK5acK9ac",-0.0230926557202091,0.9886
"H1.5K33ac","H3K9meK14ac",0.0916807510398422,0.989
"H3K9meK14ac","H1.5K33ac",0.0916807510398422,0.989
"H3K27me2K36me","H3K9meK14ac",0.349729044119852,0.9914
"H3K9meK14ac","H3K27me2K36me",0.349729044119852,0.9914
"H4K8acK16ac","H4K12ac",0.179022192654322,0.9944
"H4K12ac","H4K8acK16ac",0.179022192654322,0.9944
"H3K14ac","H3K9me2",-0.457099921783367,0.995
"H3K9me2","H3K14ac",-0.457099921783367,0.995
"H2AJK5acK9ac","H4K5acK12acK16ac",-0.147038522416093,0.9956
"H4K5acK12acK16ac","H2AJK5acK9ac",-0.147038522416093,0.9956
"H3K27me2K36me","H3K9me2K14ac",-0.186995360678803,0.9994
"H3K9me2K14ac","H3K27me2K36me",-0.186995360678803,0.9994
"H4K5acK8acK12acK16ac","H3K9me3K14ac",0.0521216270378915,0.9998
"H3K9me3K14ac","H4K5acK8acK12acK16ac",0.0521216270378915,0.9998
"H4K8ac","H4K8ac",0,2
"H4K12ac","H4K12ac",0,2
"H3K18acK23ac","H3K18acK23ac",0,2
"H3K27meK36me2","H3K27meK36me2",0,2
"H4K5ac","H4K5ac",0,2
"H2A1BK15ac","H2A1BK15ac",0,2
"H3K9me2","H3K9me2",0,2
"H3K9me3K14ac","H3K9me3K14ac",0,2
"H3K9me3","H3K9me3",0,2
"H4K5acK8ac","H4K5acK8ac",0,2
"H1.2K33ac","H1.2K33ac",0,2
"H3K36me2","H3K36me2",0,2
"H3K23su","H3K23su",0,2
"H3K9meK14ac","H3K9meK14ac",0,2
"H3K9ac","H3K9ac",0,2
"H3K4me","H3K4me",0,2
"H3K9me2K14ac","H3K9me2K14ac",0,2
"H2A1AK5ac","H2A1AK5ac",0,2
"H3K9acK14ac","H3K9acK14ac",0,2
"H4K8acK12acK16ac","H4K8acK12acK16ac",0,2
"H4K12acK16ac","H4K12acK16ac",0,2
"H4K5acK16ac","H4K5acK16ac",0,2
"H4K8acK16ac","H4K8acK16ac",0,2
"H4K5acK8acK16ac","H4K5acK8acK16ac",0,2
"H4K5acK8acK12acK16ac","H4K5acK8acK12acK16ac",0,2
"H4K5acK12acK16ac","H4K5acK12acK16ac",0,2
"H3K9me","H3K9me",0,2
"H3K27me2K36me","H3K27me2K36me",0,2
"H3K79me","H3K79me",0,2
"H3K14ac","H3K14ac",0,2
"H4K5acK12ac","H4K5acK12ac",0,2
"H3K18ac","H3K18ac",0,2
"H4K5acK8acK12ac","H4K5acK8acK12ac",0,2
"H2AJK5acK9ac","H2AJK5acK9ac",0,2
"H2AJK5acT6ac","H2AJK5acT6ac",0,2
"H3K23ac","H3K23ac",0,2
"H4K8acK12ac","H4K8acK12ac",0,2
"H1.5K33ac","H1.5K33ac",0,2
"H1K25me","H1K25me",0,2
"H4K16ac","H4K16ac",0,2
